advertised_in_this_codex_session,skill,family,verdict,use,reason,path,resolved_path,lines,sha256
True,accessibility,agents,Revise,Core,"Keep the capability. Correct large-text contrast thresholds from 18px/14px bold to 18pt/14pt bold, approximately 24px/18.67px. Keep keyboard and assistive-technology verification.",/Users/wulymammoth/.agents/skills/accessibility/SKILL.md,/Users/wulymammoth/.agents/skills/accessibility/SKILL.md,440,65021e9ccab70165539db82070257d4e2e2c7d7b0f857825299da2e4a7a8704c
False,gsd-list-phase-assumptions,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-list-phase-assumptions/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-list-phase-assumptions/SKILL.md,82,e39750c1be28dbbafd32fe261586a3a25c92b994281a03206cb4cb9fadd614af
False,gsd-list-workspaces,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-list-workspaces/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-list-workspaces/SKILL.md,59,37e12069184392f02351b02d163147f6262b4a422ebec8de0fdb339b0be1cb21
False,gsd-manager,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-manager/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-manager/SKILL.md,74,56e474b49a3e30bb92c48d3824fd46f0cab49b7477485085db7340f9f8703295
False,gsd-map-codebase,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-map-codebase/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-map-codebase/SKILL.md,105,899711a55615d8d17ae0364e19a31a30641224875d8c41ef355227208af94254
False,gsd-milestone-summary,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-milestone-summary/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-milestone-summary/SKILL.md,85,ef8a2a24e663a75c68c98550b3d98a65c28ab52e705f65de11c67d8c344f8991
False,gsd-new-milestone,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-new-milestone/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-new-milestone/SKILL.md,80,3249d1491a99ea044d79225129de78f360a83ca336d79c975a096097084b2d68
False,gsd-new-project,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-new-project/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-new-project/SKILL.md,82,4714bdfbecc05e9268863f7396ffcbff2c07f1bbf77f5b953d52e37025cd0ccb
False,gsd-new-workspace,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-new-workspace/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-new-workspace/SKILL.md,81,124f2e5d830d47f18d6f5133957950ef8552c7621fdc5602ceed0393611ac5a0
False,gsd-next,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-next/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-next/SKILL.md,65,fc686cea2e288a4e90dceb948c5f5beb82d4a60c043fcc2f285ea10e8e8ac4fe
False,gsd-note,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-note/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-note/SKILL.md,71,e2e9826f2ed514902f113f9e9dde21c981b1fe9a0d96a1c16dd2f806ad651e6e
False,gsd-pause-work,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-pause-work/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-pause-work/SKILL.md,76,b37dd7b5be1d3198e6ddc3eb3069ecc2980fb48c2a312c70185eaec47c08ae28
False,gsd-plan-milestone-gaps,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-plan-milestone-gaps/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-plan-milestone-gaps/SKILL.md,70,91c18b13a50638a66f05c2e8fedc9323e59d2dd72dd176583159e7b49f187209
False,gsd-plan-phase,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-plan-phase/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-plan-phase/SKILL.md,83,af6c94c2a43a77bbabc9f24f24e4c7b228c7422ea02522e3ecbd97ad43d8cf67
False,gsd-plant-seed,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-plant-seed/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-plant-seed/SKILL.md,63,9ff3c7c905d677d10140c98c58a30bd64b101ffe963b431ba87690884a90a600
False,gsd-pr-branch,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-pr-branch/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-pr-branch/SKILL.md,62,a8cef19e41184abd7d253a5a285743b6404202650c1af9bc7d0c41a9cbdd1c8e
False,gsd-profile-user,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-profile-user/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-profile-user/SKILL.md,79,66487b995cde63dd3e06d29eea4d39fe6d327a6246b26fd0ce5ba55158d31f0c
False,gsd-progress,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-progress/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-progress/SKILL.md,61,661254b0a8dc740708e518d224e68d095a695ee5c83ae5aa9a7d56e1a8b6540f
False,gsd-quick,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-quick/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-quick/SKILL.md,206,a2386fb108b023796dd14b17e934e2decbbff7e805bbc1e4b4f4ca0c25cda912
False,gsd-reapply-patches,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-reapply-patches/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-reapply-patches/SKILL.md,352,8f00971fab175ca49c90a2f6d967043bf587132a6b44c5fbea036d45497b5153
False,gsd-remove-phase,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-remove-phase/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-remove-phase/SKILL.md,68,e78fe1727654d4c432255dc6e9575fc2453a54cac72df0e12628cc6be2b4c8a0
False,gsd-remove-workspace,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-remove-workspace/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-remove-workspace/SKILL.md,64,85ea463cf7964d6c7506172abdca6cd65bb979eb31b4c886865222536edaa408
False,gsd-research-phase,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-research-phase/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-research-phase/SKILL.md,232,90315ddd56d2d8f27973eb2fc3b0c1a4affa201821e9bc42066ce4b43be26e1f
False,gsd-resume-work,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-resume-work/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-resume-work/SKILL.md,76,ac2d3bfb9973b58fac00cb7b7c216b024fb4c5182b79a5df41f2a463a53b592c
False,gsd-review,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-review/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-review/SKILL.md,75,c9a477c603be5a3369319c481e24a41b2ed4189e513aef49b5d82925c7aa2b5b
False,gsd-review-backlog,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-review-backlog/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-review-backlog/SKILL.md,99,991014d5483920b8f178d6c36ba9ae070d2de91595ee315890d3c457c1dbcb6b
False,gsd-scan,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-scan/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-scan/SKILL.md,61,3270d6c7f5ee8e92d54b85cebc78bf3091b535dfbe2153187a9ec573d4955af9
False,gsd-secure-phase,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-secure-phase/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-secure-phase/SKILL.md,68,da580f0b5681bca5d4a6cbc0a5c0f9c05328aee022cb7b16ba4502354cc332c5
False,gsd-session-report,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-session-report/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-session-report/SKILL.md,58,0ac551af7f4e6f5b82c349ed816029d7d5a9d7ce9e7540fcdd62071cdf7bdc76
False,gsd-set-profile,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-set-profile/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-set-profile/SKILL.md,50,de830c3d15968e948833edc8fbd1e3c79cfe4a9f15609971cfe718db9688cabe
False,gsd-settings,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-settings/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-settings/SKILL.md,73,915d1e93bca2e9afdf700085223ee25014c68be9a5cb9672825d7d8e42def5f3
False,gsd-ship,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-ship/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-ship/SKILL.md,58,22cd7e741ea32291fc94df72bbf138301586de5d10ad73bbd7380eef2572d159
False,gsd-stats,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-stats/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-stats/SKILL.md,58,dc8be58115352e2785ca2b25643520c5a10a43e037a657ff0be21e1c1d9cd1d6
False,gsd-thread,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-thread/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-thread/SKILL.md,264,8ec5e47a840301a6eabc8bd9bf3fa9a26cfa278f2a887f0c320183a127af9e11
False,gsd-ui-phase,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-ui-phase/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-ui-phase/SKILL.md,66,7680679efde5e93fef0a677a1f3f761b07015511bf03ba696f5aec95ac0d58d2
False,gsd-ui-review,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-ui-review/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-ui-review/SKILL.md,66,c4fcd16a3a62d2b6e0925cf303f00bfcb09aa4129a94953b6274315fc5290e2c
False,gsd-undo,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-undo/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-undo/SKILL.md,69,a8cde87a7adf70916017a36d2069d58bf09a7129b77cda067b21e3bd354e1923
False,gsd-update,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-update/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-update/SKILL.md,76,925dd0c51fc542102eeecfdd9728affea8ace722e073159b7e8f2c3ab684e2eb
False,gsd-validate-phase,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-validate-phase/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-validate-phase/SKILL.md,68,6eec370c69748ffb8cae3d8bdf6a639822733e68cfab76fb966f9ccb638b0ae6
False,gsd-verify-work,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-verify-work/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-verify-work/SKILL.md,72,ae6a51e2d98586a06934c09ff9a52a4b77ea0a23b5c2fc8907acddff833fa3fe
False,gsd-workstreams,disabled,Leave dormant,Archive,Already outside active skill discovery. Retained GSD backup; deleting it will not shrink this session catalog.,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-workstreams/SKILL.md,/Users/wulymammoth/.codex/skills-disabled/gsd-duplicates-20260626/gsd-workstreams/SKILL.md,108,51a07260c702f55e8c8309b10b1c9e188ea354512549370c9cabad5935710d7e
False,ctx,opencode-local,Keep for OpenCode,Other agent,Same ctx capability for another agent.,/Users/wulymammoth/.config/opencode/skills/ctx/SKILL.md,/Users/wulymammoth/.config/opencode/skills/ctx/SKILL.md,252,7f9b77506ef0149db93773f6ca0dd7bda64c25ff87e04afcd28e5d38b928a1e8
False,supabase-postgres-best-practices,opencode-local,Keep for OpenCode,Other agent,"Useful PostgreSQL query/index/pooling reference, installed only in the inspected OpenCode root. Not a reason to add another global Codex entry without need.",/Users/wulymammoth/.config/opencode/skills/supabase-postgres-best-practices/SKILL.md,/Users/wulymammoth/dotfiles/opencode/.config/opencode/skills/supabase-postgres-best-practices/SKILL.md,64,ccd6e4596bd51cf344fe76c464867c541ccc16b6d90ae7a9db449fb17588613b
